alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
fc,4,92,28,GO:0002181,1.61714759783063e-20,2.4745946409037902e-24,"25873, 6165, 6142, 6194, 6158, 6159, 9349, 6160, 6191, 6122, 23521, 6203, 6129, 6124, 6193, 6130, 6125, 6139, 6141, 6229, 6161, 6168, 6173, 6234, 6208, 6169, 6228, 9045"
fc,4,92,28,GO:0006412,7.37393159248949e-18,2.25675029609472e-21,"25873, 6165, 6142, 6194, 6158, 6159, 9349, 6160, 6191, 6122, 23521, 6203, 6129, 6124, 6193, 6130, 6125, 6139, 6141, 6229, 6161, 6168, 6173, 6234, 6208, 6169, 6228, 9045"
fc,1,642,33,GO:0000398,7.78616542493517e-17,1.1914560711454e-20,"26986, 3178, 4670, 7919, 10189, 22938, 3190, 4857, 3183, 27316, 10432, 10492, 3181, 23020, 1655, 6426, 27339, 10250, 6428, 10594, 6434, 51645, 3185, 3192, 220988, 3187, 1665, 23451, 9343, 9733, 6634, 9775, 6632"
fc,8,55,19,GO:0007186,6.36895533194526e-16,9.745914815524501e-20,"10287, 2771, 60626, 2788, 10636, 26575, 2770, 2782, 2785, 3269, 1901, 2784, 2786, 54331, 8601, 6000, 55970, 59345, 85397"
fc,2,619,101,GO:0007165,2.98659238978873e-10,4.57014902798582e-14,"6455, 1785, 1793, 2885, 6456, 10133, 3303, 9863, 3146, 7534, 2561, 7531, 7529, 7532, 10971, 7533, 5894, 1742, 2066, 260425, 1956, 6457, 1460, 8404, 2810, 4301, 146691, 9943, 11122, 408, 54874, 613, 4043, 57658, 10681, 57144, 5528, 1398, 8440, 8027, 8874, 160622, 2697, 5527, 5525, 6714, 1454, 5590, 5580, 5594, 27, 6654, 2017, 1399, 5571, 7159, 5581, 5602, 116984, 1808, 1452, 5562, 5567, 5609, 5565, 27347, 5532, 307, 1455, 5909, 5153, 5529, 2560, 2185, 1453, 5604, 65059, 2774, 10672, 5563, 9255, 5923, 10235, 5144, 8408, 9610, 6416, 3706, 2554, 5579, 2566, 5526, 4660, 84630, 2555, 5662, 9901, 8506, 8799, 118427, 718"
fc,1,642,21,GO:0006334,3.21967712996472e-10,9.85364079560742e-14,"546, 4673, 4869, 121504, 8349, 3014, 11198, 55506, 8341, 8359, 6418, 3009, 3024, 3005, 3006, 3008, 3007, 8342, 50809, 9733, 9555"
fc,1,642,27,GO:0008380,3.75065190425948e-09,1.7217988848934099e-12,"3276, 7919, 9584, 4904, 6421, 2521, 22927, 4841, 22985, 23435, 4857, 3183, 5725, 10492, 2332, 10250, 6733, 10594, 9444, 1665, 23451, 51755, 6634, 494115, 8570, 9967, 6632"
fc,2,619,58,GO:0006468,2.18202058911232e-08,6.677951305623e-12,"673, 1487, 8491, 7534, 5894, 5058, 4217, 1612, 9943, 5575, 2534, 5747, 2932, 613, 5601, 57144, 5566, 5582, 3055, 1020, 6714, 2043, 1454, 5590, 5580, 5594, 5588, 27, 5599, 2931, 5595, 5571, 5581, 2870, 5602, 156, 1452, 5562, 5567, 5578, 27347, 22853, 5532, 1455, 120892, 2185, 1453, 5604, 5563, 65268, 8408, 6792, 5579, 84630, 7786, 5128, 84446, 9024"
fc,9,45,7,GO:0034314,7.5200572783073e-08,1.1507356202459499e-11,"10093, 10094, 10092, 10097, 10096, 10109, 81873"
fc,2,619,24,GO:0048167,2.52907278910159e-07,1.1610127570474e-10,"7532, 7533, 26037, 4130, 5764, 9693, 2903, 2904, 2905, 2906, 10755, 9699, 2902, 7337, 1020, 4137, 22999, 5532, 2185, 5923, 3706, 57338, 8831, 84446"
fc,1,642,23,GO:0006397,1.25827138243509e-06,9.22102738139306e-10,"9584, 4904, 11051, 6421, 22927, 4841, 22985, 23435, 10949, 3191, 11052, 5725, 3181, 2332, 6426, 10594, 9444, 1665, 51755, 494115, 8570, 57680, 9967"
fc,1,642,26,GO:0006338,1.25827138243509e-06,9.62717201557072e-10,"3276, 6421, 546, 10419, 6601, 4869, 60, 3183, 10919, 56341, 3066, 54880, 6597, 11335, 55636, 1108, 11168, 10075, 23451, 6594, 10514, 64324, 6599, 25836, 57680, 9031"
fc,7,159,10,GO:0036258,1.37796149793631e-06,2.91139574843513e-10,"25978, 128866, 5119, 27183, 57132, 27243, 51534, 9798, 51028, 79643"
fc,7,159,8,GO:0031468,1.37796149793631e-06,4.21717367386781e-10,"25978, 128866, 5119, 27183, 57132, 27243, 6683, 79643"
fc,7,159,7,GO:0046761,1.59126147152679e-06,9.73993249595586e-10,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
fc,7,159,7,GO:1904903,1.59126147152679e-06,9.73993249595586e-10,"25978, 5119, 27183, 57132, 27243, 51534, 9798"
fc,2,619,18,GO:2000463,1.66534584674289e-06,1.0193394624287e-09,"1742, 2903, 2904, 22871, 2905, 2906, 5575, 50944, 9699, 2902, 5590, 85358, 22999, 9378, 57555, 54413, 2185, 81832"
fc,6,478,16,GO:0045109,2.05871173048807e-06,3.15028573907892e-10,"1674, 7431, 4747, 3848, 3857, 3853, 1832, 3860, 3849, 338785, 3868, 3852, 3861, 3872, 9118, 3858"
fc,7,159,8,GO:0071985,2.63339131844501e-06,2.01483650990437e-09,"25978, 128866, 5119, 27183, 57132, 27243, 51534, 79643"
fc,14,4,3,GO:0018916,2.86770205645482e-06,8.67032051313731e-10,"2947, 2944, 2946"
fc,14,4,4,GO:0006749,2.86770205645482e-06,8.77644087667888e-10,"2947, 2949, 2944, 2946"
fc,1,642,14,GO:0000381,4.40157336686045e-06,4.04123032917562e-09,"3178, 4857, 3191, 27316, 5725, 9513, 10659, 1655, 2332, 10521, 6434, 3192, 8087, 9967"
fc,17,3,3,GO:0006015,5.66605445533524e-06,8.670320513137321e-10,"5631, 5634, 5636"
fc,14,4,3,GO:0070458,7.55286495871073e-06,3.4672677698748603e-09,"2947, 2944, 2946"
fc,7,159,7,GO:0061952,8.11285080150395e-06,7.44867709395925e-09,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
fc,17,3,3,GO:0006164,1.41651361383381e-05,4.3351602565686704e-09,"5631, 5634, 5636"
fc,7,159,6,GO:0051469,1.46943347199236e-05,1.92252262338475e-08,"25978, 128866, 5119, 57132, 27243, 79643"
fc,7,159,6,GO:0061763,1.46943347199236e-05,1.92252262338475e-08,"25978, 128866, 5119, 57132, 27243, 79643"
fc,7,159,8,GO:0043162,1.46943347199236e-05,2.02370332791603e-08,"25978, 128866, 5119, 27183, 57132, 27243, 9373, 79643"
fc,1,642,44,GO:0000122,2.31967434656142e-05,2.48473151123641e-08,"142, 55729, 22938, 6421, 8878, 10155, 60491, 10919, 3066, 54880, 6597, 3181, 3476, 1655, 3337, 11335, 1786, 7295, 1108, 3192, 1428, 4204, 5814, 55506, 6301, 3009, 811, 3006, 3008, 3007, 64324, 4999, 10499, 6134, 1958, 8452, 9318, 5813, 22933, 25836, 9208, 57680, 8473, 9555"
fc,2,619,22,GO:0070374,2.9170936602512e-05,2.23190027563214e-08,"673, 3146, 2066, 1956, 9693, 408, 5781, 6714, 5590, 5908, 5595, 1399, 8482, 5578, 5609, 2244, 2185, 5906, 5604, 2266, 7162, 7786"
fc,4,92,9,GO:0042274,2.93230207061337e-05,1.34612183807806e-08,"6194, 6191, 6203, 10528, 6193, 6229, 6234, 6208, 6228"
fc,5,776,32,GO:0042776,2.95355842124608e-05,4.5195997264668405e-09,"506, 509, 4709, 4698, 515, 51079, 539, 498, 522, 513, 4722, 10476, 4701, 4723, 6389, 54539, 6390, 4728, 4725, 4720, 4726, 4729, 4719, 4702, 514, 4704, 4724, 4695, 374291, 4540, 4705, 55967"
fc,7,159,8,GO:0001778,3.28573112418032e-05,5.02789766515734e-08,"25978, 55207, 128866, 5119, 27183, 57132, 27243, 79643"
fc,2,619,21,GO:0000165,3.55599819721739e-05,3.26487975260969e-08,"673, 7531, 5894, 1956, 4216, 4217, 369, 9693, 5605, 5501, 4155, 85358, 5595, 5581, 5500, 120892, 2185, 5604, 5536, 6416, 7857"
fc,8,55,7,GO:0007193,3.95117267115435e-05,1.2092341763288e-08,"2773, 2771, 60626, 2770, 108, 111, 1901"
fc,8,55,7,GO:0007189,4.11261785590715e-05,1.88796535083725e-08,"2771, 2776, 2778, 108, 1268, 111, 1901"
fc,14,4,3,GO:0042178,4.95287757136067e-05,3.03160065576781e-08,"2947, 2944, 2946"
fc,7,159,7,GO:0039702,5.56067698723597e-05,1.02108835266766e-07,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
fc,7,159,7,GO:1902774,5.56067698723597e-05,1.02108835266766e-07,"25978, 55207, 128866, 5119, 57132, 27243, 79643"
fc,5,776,28,GO:0009060,7.15904879729936e-05,2.19098662503423e-08,"4709, 4191, 4698, 51079, 7385, 847, 513, 4722, 4701, 4723, 54539, 6390, 4728, 4725, 4720, 4726, 7388, 4729, 4719, 7384, 4702, 4704, 4724, 4695, 374291, 4540, 4705, 55967"
fc,7,159,7,GO:1901673,0.0001253064843686,2.6844541410277e-07,"25978, 4733, 128866, 5119, 57132, 27243, 79643"
fc,7,159,7,GO:0006997,0.0001253064843686,2.6844541410277e-07,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
fc,7,159,11,GO:0016236,0.0001288730816467,2.95806614338418e-07,"25978, 7415, 128866, 64419, 27183, 27243, 51534, 51028, 80700, 9373, 79643"
fc,1,642,48,GO:0045944,0.0001868570703439,2.28746222303216e-07,"5094, 351, 5093, 2547, 142, 10987, 4297, 22938, 5798, 3190, 4904, 6421, 546, 8878, 4869, 27316, 5725, 3066, 10432, 7158, 51637, 6597, 5591, 4691, 4008, 55636, 10521, 1660, 3192, 4204, 8573, 7525, 23451, 6594, 51755, 10514, 57496, 10499, 1958, 22933, 6599, 9774, 25836, 57680, 9967, 8473, 8546, 9031"
fc,2,619,23,GO:0006470,0.0001935494010792,2.50020720037061e-07,"5499, 11122, 5803, 5781, 5515, 5528, 5527, 5525, 5501, 5530, 5518, 5516, 9647, 5532, 5534, 5500, 5519, 5529, 5536, 5533, 5526, 5520, 92609"
fc,2,619,14,GO:0007173,0.0001935494010792,2.66556175931598e-07,"673, 2885, 2066, 1956, 5747, 5781, 8440, 6714, 5335, 6654, 5290, 53358, 2185, 9185"
fc,2,619,14,GO:0007254,0.0001935494010792,2.66556175931598e-07,"8491, 4217, 5601, 1386, 9479, 5599, 23542, 1399, 5602, 5609, 120892, 51495, 6416, 7786"
fc,4,92,8,GO:0006364,0.0002964461172919,1.81451334226162e-07,"6165, 6194, 10528, 6129, 6125, 6229, 6234, 9045"
fc,7,159,8,GO:0097352,0.0003234791381442,7.91991768983653e-07,"25978, 7415, 128866, 5119, 27183, 57132, 27243, 79643"
fc,1,642,13,GO:0006396,0.0003415793066125,4.70422916528372e-07,"3184, 9584, 3190, 11100, 4857, 3191, 10659, 10492, 10521, 3185, 3192, 3187, 8761"
fc,7,159,9,GO:0090148,0.0004063736711293,1.05713120263189e-06,"25978, 128866, 5119, 27183, 57132, 27243, 51028, 6683, 79643"
fc,7,159,7,GO:0007080,0.0004632123014647,1.27587167962745e-06,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
fc,2,619,12,GO:1904262,0.0007193873543749,1.21090449856533e-06,"7249, 7534, 7532, 7334, 5566, 7337, 7248, 5595, 7321, 5562, 5567, 5563"
fc,2,619,12,GO:0051968,0.0007193873543749,1.21090449856533e-06,"2903, 2904, 22871, 2905, 2906, 2902, 7143, 85358, 9378, 57555, 54413, 2185"
fc,8,55,4,GO:0007191,0.000788267612953,4.82489740139578e-07,"2778, 2782, 111, 54331"
fc,8,55,6,GO:0008277,0.0008076229848149,6.1792118195483e-07,"2788, 10636, 23349, 2786, 8601, 6000"
fc,1,642,31,GO:0045892,0.0009269037098786,1.41836833952364e-06,"2547, 142, 11059, 55729, 22938, 3190, 6421, 4841, 10155, 10419, 6601, 3191, 3066, 23090, 54880, 6597, 11335, 1108, 4204, 286205, 6418, 55269, 811, 10514, 3609, 7520, 22933, 7750, 9774, 5036, 57680"
fc,2,619,37,GO:0007268,0.0009502584161302,1.74492746649772e-06,"273, 3798, 2561, 1742, 1740, 1741, 2903, 2904, 22871, 9990, 10755, 6853, 2911, 2915, 2902, 5582, 6622, 1020, 4155, 5594, 2571, 9378, 9456, 869, 57502, 57555, 54413, 2560, 9229, 8448, 10497, 6854, 785, 9568, 6506, 6620, 3751"
fc,6,478,9,GO:1904874,0.0010763859586394,4.94132804272108e-07,"10574, 22948, 10856, 10575, 10694, 10576, 6950, 908, 8607"
fc,6,478,9,GO:0031424,0.0010763859586394,4.94132804272108e-07,"5493, 3848, 3853, 3849, 338785, 23254, 3868, 3852, 3872"
fc,1,642,11,GO:0043484,0.0011089071212474,1.8665613364533e-06,"3178, 2521, 3191, 5725, 58155, 6426, 3188, 6434, 3185, 3187, 387597"
fc,7,159,6,GO:0010880,0.0011628877916231,3.38100505598174e-06,"1756, 6717, 801, 808, 817, 2281"
fc,1,642,27,GO:0006355,0.0011841285207763,2.17437524855646e-06,"1613, 3184, 55729, 4904, 6421, 546, 2521, 2804, 4841, 10419, 2130, 23090, 55636, 3094, 55269, 811, 6594, 6128, 1653, 27044, 10514, 64324, 50809, 10499, 1993, 9209, 8570"
fc,9,45,5,GO:0045055,0.001388265669034,4.24870901005053e-07,"9230, 26056, 10890, 22841, 80223"
fc,17,3,2,GO:0009156,0.0014278457227444,6.55476230793181e-07,"5631, 5634"
fc,19,2,2,GO:0017185,0.0014278457227444,2.1849207693106e-07,"26276, 63894"
fc,2,619,13,GO:0060079,0.0015239427837423,3.03156177332071e-06,"2903, 2904, 2905, 2906, 2932, 2895, 2902, 6622, 1020, 5530, 2931, 23542, 120892"
fc,2,619,28,GO:0018105,0.001736321505249,3.71974002654728e-06,"2932, 5601, 5566, 5582, 1020, 1454, 5590, 5580, 5594, 5588, 5599, 8851, 5581, 156, 1452, 5567, 5578, 57118, 27347, 22853, 1455, 120892, 1453, 8408, 5579, 84630, 7786, 84446"
fc,1,642,8,GO:0048255,0.0019935980647582,3.9658415978359e-06,"26986, 10605, 1994, 4904, 2521, 3192, 23367, 9967"
fc,8,55,5,GO:0007188,0.0020707961257219,1.90126652705918e-06,"2773, 2770, 108, 2775, 1268"
fc,2,619,11,GO:0018108,0.0021012642294105,4.82310075610678e-06,"2066, 1956, 2534, 5747, 10152, 3055, 6714, 2043, 27, 2185, 84630"
fc,19,2,2,GO:0032963,0.0021417685841167,6.5547623079318e-07,"26276, 63894"
fc,7,159,4,GO:0032509,0.0024025908656547,7.35299423306721e-06,"25978, 5119, 57132, 27243"
fc,5,776,10,GO:0042407,0.0025658396933235,1.17789121346146e-06,"10989, 10939, 3954, 54927, 25813, 55735, 125988, 139322, 84303, 91137"
fc,6,478,12,GO:0010498,0.0025888938143205,1.58463278611815e-06,"5682, 5683, 5685, 5687, 5690, 5691, 5693, 5694, 5695, 5688, 5692, 5686"
fc,5,776,16,GO:0006635,0.0026739517681337,1.6366958029893e-06,"3028, 225, 5825, 1891, 34, 6342, 3295, 3033, 3032, 5830, 10455, 3030, 38, 84129, 1632, 10449"
fc,2,619,17,GO:0018107,0.0027874589105212,6.82468899285992e-06,"1460, 9943, 2932, 1386, 1020, 5580, 5594, 5599, 8851, 2931, 5578, 27347, 22853, 120892, 790, 8408, 84630"
fc,5,776,20,GO:0032981,0.0032187814658285,2.4627249164717e-06,"4709, 4698, 51079, 4722, 54539, 4728, 4725, 4720, 4719, 4702, 4704, 28976, 29078, 4724, 4695, 374291, 4540, 617, 4705, 55967"
fc,19,2,2,GO:0090385,0.0035696143068612,2.18492076931061e-06,"26276, 63894"
fc,19,2,2,GO:0030199,0.0035696143068612,2.18492076931061e-06,"26276, 63894"
fc,1,642,28,GO:0016567,0.0036846081857854,7.89357530237135e-06,"1642, 7316, 11059, 10399, 7314, 6921, 7874, 23072, 6923, 8454, 23077, 8065, 23321, 4008, 5192, 57448, 55832, 8453, 7311, 23352, 8451, 8452, 55236, 8450, 9978, 57520, 6233, 8078"
fc,1,642,19,GO:0017148,0.0039667139733143,9.10492878343002e-06,"2058, 1613, 1457, 4904, 10399, 26135, 9513, 10492, 23321, 2332, 4691, 5610, 8087, 811, 3609, 5813, 23367, 9775, 4076"
fc,7,159,6,GO:0010881,0.0042372367736949,1.36162161052172e-05,"1756, 801, 808, 817, 775, 2281"
fc,5,776,12,GO:0007007,0.0044166026909788,4.05502924955978e-06,"10989, 3954, 54927, 25813, 55735, 10651, 125988, 4976, 139322, 345778, 84303, 8834"
fc,5,776,14,GO:0032543,0.0047490729676201,5.08699476256171e-06,"6182, 65080, 64965, 23107, 124995, 4701, 55699, 28957, 56945, 51649, 23395, 29088, 51116, 7818"
fc,14,4,2,GO:0051122,0.0051379781800979,3.93112332065646e-06,"2944, 2946"
fc,2,619,7,GO:0030878,0.0056076289266698,1.45875580341833e-05,"673, 5894, 5605, 5594, 5595, 5604, 81027"
fc,2,619,13,GO:0048013,0.0066016340631976,1.81835368228856e-05,"5058, 26037, 2534, 5747, 5781, 1398, 8440, 8874, 6714, 2043, 8851, 56899, 23294"
fc,2,619,8,GO:0038095,0.0075065758417444,2.1824780565133e-05,"5601, 5588, 5335, 6654, 5599, 5602, 5609, 6416"
fc,2,619,18,GO:0048488,0.0081797429380988,2.50336432688565e-05,"273, 1759, 1785, 26052, 1487, 29993, 163, 274, 22871, 6622, 23396, 1020, 57502, 57555, 54413, 8867, 8871, 6620"
fc,8,55,4,GO:0009968,0.0094069433947694,1.15157685016305e-05,"10287, 26575, 8601, 85397"
fc,8,55,4,GO:0007213,0.0094069433947694,1.15157685016305e-05,"2771, 2776, 2782, 85397"
fc,7,159,4,GO:0045324,0.010017420551704,3.5256415101636e-05,"25978, 5119, 57132, 27243"
fc,7,159,4,GO:1901844,0.010017420551704,3.5256415101636e-05,"6717, 801, 808, 817"
fc,6,478,14,GO:0007018,0.0100922049739854,7.72165644528339e-06,"3799, 1781, 6990, 1062, 11004, 547, 22920, 51143, 64837, 55605, 3832, 374654, 83658, 201625"
fc,5,776,11,GO:0006906,0.0112318361039901,1.37497611066444e-05,"6810, 10228, 8675, 6844, 112755, 23673, 6843, 9341, 8411, 8417, 9066"
fc,5,776,8,GO:0048278,0.0132204496429638,1.82071992022455e-05,"6810, 6804, 10228, 6857, 8675, 112755, 23673, 8417"
fc,2,619,39,GO:0035556,0.0136592440224475,4.38935156038863e-05,"8491, 7531, 5058, 260425, 4216, 1612, 9693, 6453, 9943, 2534, 2932, 57144, 6271, 8874, 5582, 3055, 6714, 5590, 5580, 5594, 5588, 5595, 1399, 5581, 5562, 5578, 27347, 53358, 120892, 5563, 65268, 5579, 8787, 8525, 7786, 7857, 9628, 84446, 9024"
fc,6,478,7,GO:1904851,0.0152495345129622,1.63346199832801e-05,"10574, 22948, 10575, 10694, 10576, 6950, 908"
fc,6,478,7,GO:1904871,0.0152495345129622,1.63346199832801e-05,"10574, 22948, 10575, 10694, 10576, 6950, 908"
fc,17,3,2,GO:0006139,0.016049099244737,9.82347314138454e-06,"5634, 5636"
fc,2,619,15,GO:0060291,0.0171773161000218,5.78272309411599e-05,"673, 4915, 2903, 2904, 2905, 2906, 2670, 22941, 5582, 6622, 7143, 5590, 5594, 2185, 26045"
fc,1,642,18,GO:0045727,0.0172634897146009,4.22671515583189e-05,"3276, 3646, 1994, 3184, 4869, 9513, 5591, 1982, 2332, 8087, 6741, 51065, 1938, 54915, 8663, 23367, 8473, 9775"
fc,5,776,19,GO:0006120,0.0175537678344068,2.68611596547923e-05,"4709, 4698, 4722, 1738, 4701, 4723, 4728, 4725, 4720, 4726, 4729, 4719, 4702, 4704, 4724, 4695, 374291, 4540, 4705"
fc,10,17,3,GO:0006607,0.0190645360715505,2.91729702701614e-06,"3837, 3836, 23633"
fc,2,619,6,GO:0016191,0.0195687648922805,7.18669253886353e-05,"6455, 6456, 6457, 2580, 8867, 9829"
fc,2,619,6,GO:0070262,0.0195687648922805,7.18669253886353e-05,"5499, 5515, 5530, 5516, 9647, 5536"
fc,2,619,13,GO:0060078,0.0202397043494144,7.74280962104607e-05,"2561, 3736, 2911, 2915, 2550, 2560, 348980, 3737, 2554, 2566, 116443, 2555, 3751"
fc,7,159,5,GO:0010824,0.020838535415725,7.65301989253865e-05,"25978, 128866, 5119, 57132, 27243"
fc,5,776,27,GO:1902600,0.0230614093965583,3.88179806215977e-05,"6548, 506, 527, 509, 476, 515, 3954, 1327, 539, 498, 522, 513, 1329, 140679, 10476, 477, 6566, 10159, 8604, 7388, 1340, 7384, 514, 10165, 7386, 9377, 9296"
fc,2,619,25,GO:0043065,0.0231979217824596,9.34391401910147e-05,"1785, 3146, 708, 1191, 3064, 4217, 1612, 274, 2903, 324, 8874, 6622, 6714, 1509, 5599, 3778, 57118, 10999, 57805, 153090, 5524, 9026, 5654, 10497, 1917"
fc,2,619,7,GO:0043507,0.0231979217824596,9.60005309781894e-05,"5058, 4216, 4217, 5609, 153090, 23328, 7786"
fc,2,619,20,GO:0046777,0.0231979217824596,9.93943090908752e-05,"2066, 5058, 1956, 4915, 1612, 9943, 5747, 2932, 3055, 6714, 2043, 27347, 22853, 120892, 2185, 790, 65268, 8408, 6792, 7786"
fc,6,478,11,GO:0031122,0.0252392372760363,3.0897306535316e-05,"6249, 7461, 5108, 1778, 57606, 51361, 25999, 7283, 23271, 84376, 27175"
fc,5,776,12,GO:0061640,0.0259780316803058,4.77025830395821e-05,"1731, 23157, 5413, 23176, 10801, 346288, 55752, 989, 151011, 55964, 4735, 5414"
fc,19,2,2,GO:0046907,0.0259867921539496,1.98827790007265e-05,"26276, 63894"
fc,7,159,4,GO:0060315,0.0265153257989246,0.0001014358293761,"6717, 801, 808, 2281"
fc,2,619,12,GO:0032436,0.0271920218319073,0.0001206684978003,"3303, 1191, 2932, 10273, 5601, 1454, 2931, 1452, 120892, 1453, 3300, 3304"
fc,1,642,6,GO:0000245,0.0307940329253827,8.95312357432702e-05,"7919, 27339, 6733, 23451, 1653, 6632"
fc,1,642,6,GO:0048024,0.0307940329253827,8.95312357432702e-05,"9584, 3190, 10250, 6733, 6428, 9444"
fc,1,642,6,GO:0045910,0.0307940329253827,8.95312357432702e-05,"3009, 3024, 3005, 3006, 3008, 3007"
fc,7,159,5,GO:0098703,0.0321088956095234,0.0001343753008413,"775, 773, 777, 6326, 6335"
fc,7,159,8,GO:0034765,0.0321088956095234,0.0001363864391007,"3761, 773, 25932, 10369, 777, 6326, 6335, 59283"
fc,7,159,3,GO:0032511,0.0321088956095234,0.0001424878305548,"128866, 51534, 79643"
fc,7,159,3,GO:0098943,0.0321088956095234,0.0001424878305548,"10369, 8943, 59283"
fc,5,776,20,GO:0042147,0.0333654873907644,6.83936617353815e-05,"10228, 27131, 10490, 58533, 9648, 5870, 8675, 254122, 6642, 6643, 10652, 9341, 400, 51479, 26000, 8938, 738, 54497, 9581, 7879"
fc,5,776,7,GO:0031629,0.0333654873907644,7.1479238480597e-05,"6616, 8773, 6804, 112476, 112755, 116841, 9342"
fc,4,92,4,GO:0042273,0.0341588061236524,2.61352762996575e-05,"6165, 6129, 6125, 9045"
fc,2,619,14,GO:0042752,0.0352173711175721,0.0001616711757501,"5499, 2932, 5601, 7337, 5582, 1454, 5501, 5599, 5602, 5562, 5500, 57805, 1453, 5563"
fc,1,642,7,GO:0070934,0.0383008535289456,0.0001230784887693,"26986, 10605, 3184, 4904, 10492, 1660, 3192"
fc,1,642,7,GO:1900152,0.0383008535289456,0.0001230784887693,"26986, 10605, 3184, 4904, 10492, 1660, 3192"
fc,8,55,3,GO:1904322,0.0402331563295743,5.54090905839585e-05,"2770, 108, 111"
fc,2,619,9,GO:0051932,0.0405156854885057,0.0001921937643678,"2561, 2550, 5581, 57555, 2554, 2566, 2555, 7162, 9568"
fc,1,642,15,GO:0006413,0.0467306663237498,0.0001573182339896,"10605, 1975, 1981, 3646, 10987, 6189, 1973, 1965, 8661, 1982, 1974, 7458, 8663, 23367, 83939"
fc,2,619,8,GO:0048538,0.0524043938544332,0.0002695097964898,"673, 5894, 5605, 5594, 5595, 1399, 5604, 785"
fc,2,619,14,GO:0050808,0.0524043938544332,0.0002735031163136,"2316, 6853, 5300, 2915, 6622, 7143, 4137, 7248, 869, 57502, 57555, 54413, 6620, 26045"
fc,2,619,26,GO:0008285,0.0524043938544332,0.0002850048962858,"1487, 3303, 9863, 7249, 5894, 2066, 1741, 2495, 1460, 9693, 324, 8440, 5527, 7248, 2550, 9093, 2185, 153090, 5604, 3300, 3304, 65268, 8408, 79789, 7162, 785"
fc,2,619,10,GO:0050852,0.0524043938544332,0.000288685260713,"673, 7334, 2534, 10657, 5594, 5335, 5290, 1399, 5144, 785"
fc,2,619,10,GO:0030010,0.0524043938544332,0.000288685260713,"3320, 5747, 2932, 1398, 5590, 1399, 9826, 79585, 84446, 9024"
fc,2,619,5,GO:0071276,0.0562787302712863,0.0003535993185652,"1956, 5601, 5594, 5599, 5595"
fc,2,619,5,GO:1904062,0.0562787302712863,0.0003535993185652,"2903, 2904, 2905, 2906, 2902"
fc,2,619,5,GO:0007172,0.0562787302712863,0.0003535993185652,"5747, 8440, 6714, 23542, 2185"
fc,2,619,5,GO:0097151,0.0562787302712863,0.0003535993185652,"9699, 22999, 57555, 10497, 18"
fc,2,619,7,GO:0035970,0.0562787302712863,0.0003556156574238,"5499, 5515, 192111, 5516, 11221, 9647, 5536"
fc,2,619,11,GO:0032091,0.0562787302712863,0.0003632949004828,"5499, 2932, 4043, 5300, 1454, 5580, 5599, 9532, 120892, 3300, 84630"
fc,2,619,18,GO:0001934,0.0562787302712863,0.0003703114616167,"3320, 2066, 5058, 1956, 4915, 3306, 408, 5747, 5300, 1386, 5595, 1399, 8482, 120892, 1453, 6416, 5911, 718"
fc,10,17,3,GO:0050853,0.056403009071586,1.72618237403477e-05,"3500, 3502, 3514"
fc,2,619,6,GO:0060324,0.0603460966973957,0.0004155431295153,"673, 5894, 5605, 5594, 5595, 5604"
fc,2,619,6,GO:0098976,0.0603460966973957,0.0004155431295153,"2903, 2904, 2905, 2906, 2902, 388336"
fc,2,619,9,GO:0048009,0.0619670754590599,0.0004410279886189,"2885, 7249, 5894, 5605, 5594, 6654, 5595, 5290, 5604"
fc,2,619,14,GO:0045471,0.0619670754590599,0.000445669861756,"2903, 2904, 2534, 6531, 2902, 2550, 2185, 4129, 2235, 5579, 116443, 18, 4538, 2806"
fc,7,159,6,GO:0008089,0.0639574629866954,0.0002936073281715,"55207, 6647, 6683, 1176, 10239, 8943"
fc,18,2,2,GO:0099560,0.0642530575235016,9.83214346189773e-06,"57689, 84628"
fc,6,478,5,GO:0007099,0.0701648442421009,9.66310020166654e-05,"22995, 9738, 55755, 55835, 85459"
fc,8,55,3,GO:0006090,0.0714865273603415,0.0001093902484473,"3939, 3945, 7416"
fc,2,619,10,GO:0031397,0.073516804493689,0.0005737348170127,"3303, 408, 2534, 51160, 5582, 1020, 5581, 9532, 3304, 9529"
fc,2,619,10,GO:0007611,0.073516804493689,0.0005737348170127,"1956, 2903, 2904, 5803, 5575, 2915, 5582, 6714, 5594, 84630"
fc,2,619,10,GO:0072583,0.073516804493689,0.0005737348170127,"9863, 161, 1213, 163, 54874, 2580, 23396, 1212, 9829, 9892"
fc,2,619,10,GO:0042177,0.073516804493689,0.0005737348170127,"1956, 2316, 2903, 2905, 2534, 5300, 5582, 153090, 8724, 29934"
fc,7,159,10,GO:0006914,0.0819764267800887,0.0003888705784518,"25978, 7415, 11315, 6280, 128866, 5119, 27183, 57132, 27243, 79643"
fc,2,619,8,GO:0007169,0.0834648122069733,0.0006641423465589,"2066, 1956, 4915, 11122, 2534, 3055, 53358, 54806"
fc,11,4,2,GO:0031290,0.0855574503902881,1.30921882770142e-05,"8829, 6152"
